Date,Product,Region,Quantity,Unit_Price,Discount,Total_Sales
2023-11-25,Headphones,South,16,188,5,2857.6
2023-11-26,Laptop,South,7,535,5,3557.75
2023-11-26,Headphones,West,16,1270,5,19304.0
2023-11-26,Mouse,North,14,1122,0,15708.0
2023-11-26,Laptop,North,17,1322,0,22474.0
2023-11-27,Laptop,South,14,624,15,7425.599999999999
2023-11-27,Keyboard,North,7,1483,20,8304.800000000001
2023-11-27,Mouse,East,14,820,5,10906.0
2023-11-27,Laptop,North,17,750,10,11475.0
2023-11-27,Headphones,South,4,861,5,3271.7999999999997
2023-11-28,Keyboard,East,16,1261,20,16140.800000000001
2023-11-28,Headphones,South,17,611,10,9348.300000000001
2023-11-28,Mouse,West,8,543,10,3909.6
2023-11-28,Laptop,North,18,247,0,4446.0
2023-11-28,Laptop,South,2,456,20,729.6
2023-11-28,Keyboard,West,6,122,0,732.0
2023-11-28,Laptop,North,6,832,5,4742.4
2023-11-29,Mouse,North,14,525,5,6982.5
2023-11-29,Keyboard,East,10,292,15,2482.0
2023-11-29,Mouse,West,13,521,10,6095.7
2023-11-29,Laptop,East,18,1080,5,18468.0
2023-11-29,Laptop,West,3,339,15,864.4499999999999
2023-11-29,Mouse,South,19,945,20,14364.0
2023-11-29,Monitor,East,11,452,15,4226.2
2023-11-30,Monitor,East,11,696,20,6124.8
2023-11-30,Mouse,East,12,1173,15,11964.6
2023-11-30,Monitor,West,18,1209,10,19585.8
2023-11-30,Mouse,East,11,943,5,9854.35
2023-11-30,Keyboard,West,11,1272,5,13292.4
2023-12-01,Mouse,East,9,414,15,3167.1
2023-12-01,Monitor,East,7,1121,15,6669.95
2023-12-01,Keyboard,East,10,1214,10,10926.0
2023-12-01,Headphones,West,12,837,20,8035.200000000001
2023-12-02,Monitor,West,14,540,0,7560.0
2023-12-02,Keyboard,East,5,680,5,3230.0
2023-12-02,Mouse,North,8,262,0,2096.0
2023-12-02,Laptop,East,2,233,10,419.40000000000003
2023-12-02,Monitor,West,12,1280,5,14592.0
2023-12-02,Mouse,East,17,666,15,9623.699999999999
2023-12-02,Monitor,South,17,1459,10,22322.7
2023-12-03,Mouse,West,5,299,5,1420.25
2023-12-03,Keyboard,South,1,293,15,249.04999999999998
2023-12-03,Monitor,North,11,687,15,6423.45
2023-12-03,Headphones,South,11,765,10,7573.5
2023-12-03,Monitor,North,10,398,5,3781.0
2023-12-04,Monitor,West,8,637,20,4076.8
2023-12-04,Headphones,West,4,119,20,380.8
2023-12-04,Laptop,North,2,305,5,579.5
2023-12-04,Laptop,North,2,1050,15,1785.0
2023-12-05,Headphones,South,6,1407,0,8442.0
2023-12-05,Monitor,North,3,895,5,2550.75
2023-12-05,Mouse,West,19,1283,15,20720.45
2023-12-05,Keyboard,West,3,794,20,1905.6000000000001
2023-12-05,Mouse,South,19,77,0,1463.0
2023-12-05,Keyboard,South,9,835,20,6012.0
2023-12-06,Laptop,West,14,812,10,10231.2
2023-12-06,Keyboard,West,10,1234,15,10489.0
2023-12-06,Keyboard,East,15,948,5,13509.0
2023-12-06,Keyboard,South,3,124,5,353.4
2023-12-07,Mouse,West,6,782,15,3988.2
2023-12-07,Headphones,East,2,732,5,1390.8
2023-12-07,Headphones,North,10,757,15,6434.5
2023-12-07,Headphones,South,1,642,15,545.6999999999999
2023-12-07,Headphones,East,1,254,15,215.9
2023-12-08,Headphones,North,8,317,5,2409.2
2023-12-08,Laptop,West,3,1242,20,2980.8
2023-12-08,Monitor,South,3,783,5,2231.5499999999997
2023-12-09,Keyboard,East,17,1345,20,18292.0
2023-12-09,Keyboard,West,8,1122,15,7629.599999999999
2023-12-09,Laptop,North,15,327,20,3924.0
2023-12-09,Laptop,North,17,1248,20,16972.8
2023-12-09,Mouse,North,5,797,10,3586.5
2023-12-10,Headphones,North,15,321,5,4574.25
2023-12-10,Laptop,North,9,214,10,1733.4
2023-12-10,Monitor,South,17,196,0,3332.0
2023-12-11,Monitor,East,14,1018,0,14252.0
2023-12-11,Monitor,North,12,1035,10,11178.0
2023-12-11,Headphones,West,6,1278,15,6517.8
2023-12-11,Monitor,West,7,41,20,229.60000000000002
2023-12-11,Keyboard,West,1,1136,10,1022.4
2023-12-12,Keyboard,East,7,893,5,5938.45
2023-12-12,Laptop,North,2,1024,20,1638.4
2023-12-12,Monitor,North,12,676,5,7706.4
2023-12-12,Headphones,East,18,303,15,4635.9
2023-12-12,Keyboard,East,8,482,0,3856.0
2023-12-12,Monitor,South,12,376,0,4512.0
2023-12-13,Laptop,North,13,1074,20,11169.6
2023-12-13,Mouse,East,5,687,10,3091.5
2023-12-13,Laptop,East,3,66,10,178.20000000000002
2023-12-13,Headphones,East,5,1162,5,5519.5
2023-12-13,Laptop,West,1,356,5,338.2
2023-12-14,Keyboard,West,8,1450,15,9860.0
2023-12-14,Mouse,North,17,654,20,8894.4
2023-12-14,Mouse,West,16,1188,10,17107.2
2023-12-14,Headphones,North,9,631,5,5395.05
2023-12-14,Monitor,West,12,522,0,6264.0
2023-12-14,Laptop,East,10,707,15,6009.5
2023-12-15,Mouse,East,6,653,15,3330.2999999999997
2023-12-15,Keyboard,West,3,245,0,735.0
2023-12-15,Headphones,South,16,1435,0,22960.0
2023-12-16,Monitor,South,11,413,0,4543.0
2023-12-16,Monitor,North,6,152,0,912.0
2023-12-16,Mouse,East,16,1481,10,21326.4
2023-12-16,Monitor,East,14,58,20,649.6
2023-12-17,Mouse,East,8,180,10,1296.0
2023-12-17,Monitor,South,18,986,5,16860.6
2023-12-17,Laptop,South,14,843,0,11802.0
2023-12-17,Headphones,East,6,1255,5,7153.5
2023-12-18,Monitor,West,12,177,0,2124.0
2023-12-18,Keyboard,South,3,871,5,2482.35
2023-12-18,Headphones,West,17,247,5,3989.0499999999997
2023-12-19,Keyboard,North,15,1333,15,16995.75
2023-12-19,Headphones,North,8,891,15,6058.8
2023-12-19,Headphones,West,19,342,5,6173.099999999999
2023-12-19,Headphones,East,19,322,5,5812.099999999999
2023-12-19,Monitor,West,11,1338,0,14718.0
2023-12-20,Monitor,North,10,858,0,8580.0
2023-12-20,Laptop,West,5,555,0,2775.0
2023-12-20,Mouse,North,7,244,5,1622.6
2023-12-21,Laptop,West,3,466,15,1188.3
2023-12-21,Monitor,West,13,614,5,7582.9
2023-12-21,Headphones,East,16,1396,15,18985.6
2023-12-21,Mouse,East,11,1008,20,8870.4
2023-12-21,Mouse,East,15,1356,10,18306.0
2023-12-22,Monitor,East,2,1040,20,1664.0
2023-12-22,Headphones,North,12,986,20,9465.6
2023-12-22,Headphones,South,9,734,20,5284.8
2023-12-22,Mouse,East,7,345,10,2173.5
2023-12-23,Keyboard,East,2,343,5,651.6999999999999
2023-12-23,Laptop,North,5,817,0,4085.0
2023-12-23,Laptop,North,1,646,5,613.6999999999999
2023-12-23,Mouse,West,11,500,0,5500.0
2023-12-23,Headphones,North,1,1095,10,985.5
2023-12-23,Mouse,North,14,818,10,10306.800000000001
2023-12-23,Laptop,East,14,624,15,7425.599999999999
2023-12-24,Mouse,North,17,617,20,8391.2
2023-12-24,Laptop,South,5,1049,15,4458.25
2023-12-24,Headphones,North,5,620,5,2945.0
2023-12-24,Monitor,North,14,1099,15,13078.1
2023-12-24,Laptop,North,14,1187,15,14125.3
2023-12-24,Headphones,West,8,1387,10,9986.4
2023-12-24,Laptop,East,1,1109,15,942.65
2023-12-25,Mouse,South,14,132,10,1663.2
2023-12-25,Headphones,North,5,749,20,2996.0
2023-12-25,Keyboard,North,14,1195,10,15057.0
2023-12-25,Keyboard,East,17,1014,15,14652.3
2023-12-26,Monitor,North,11,420,0,4620.0
2023-12-26,Headphones,North,11,757,5,7910.65
2023-12-26,Mouse,East,6,375,15,1912.5
2023-12-26,Keyboard,East,13,824,0,10712.0
2023-12-26,Mouse,South,9,1168,5,9986.4
2023-12-26,Keyboard,West,16,889,20,11379.2
2023-12-27,Mouse,North,14,567,5,7541.099999999999
2023-12-27,Monitor,South,11,287,5,2999.1499999999996
2023-12-27,Mouse,East,7,1335,15,7943.25
2023-12-27,Laptop,North,18,1468,5,25102.8
2023-12-27,Laptop,West,9,719,5,6147.45
2023-12-28,Keyboard,East,6,1366,10,7376.400000000001
2023-12-28,Headphones,West,10,1465,0,14650.0
2023-12-28,Mouse,South,7,930,5,6184.5
2023-12-28,Mouse,West,9,619,5,5292.45
2023-12-28,Monitor,South,11,858,5,8966.1
2023-12-29,Keyboard,North,2,395,0,790.0
2023-12-29,Keyboard,South,4,415,15,1411.0
2023-12-29,Mouse,North,1,1313,15,1116.05
2023-12-29,Headphones,East,13,1251,20,13010.400000000001
2023-12-29,Mouse,South,16,441,0,7056.0
2023-12-29,Laptop,East,19,1206,10,20622.600000000002
2023-12-29,Headphones,North,17,1338,5,21608.7
2023-12-30,Headphones,East,3,1181,10,3188.7000000000003
2023-12-30,Mouse,South,12,450,5,5130.0
2023-12-30,Mouse,West,19,404,20,6140.8
2023-12-30,Mouse,South,2,868,15,1475.6
2023-12-30,Keyboard,North,2,129,0,258.0
2023-12-30,Laptop,North,19,375,15,6056.25
2023-12-31,Monitor,North,9,169,5,1444.95
2023-12-31,Monitor,South,11,1210,0,13310.0
2023-12-31,Keyboard,West,15,1050,20,12600.0
2023-12-31,Laptop,East,5,506,10,2277.0
2023-12-31,Headphones,North,17,211,5,3407.6499999999996
2023-12-31,Headphones,North,1,817,15,694.4499999999999
2023-12-31,Monitor,South,11,524,5,5475.8
2024-01-01,Headphones,West,13,1445,20,15028.0
2024-01-01,Keyboard,West,2,1219,0,2438.0
2024-01-01,Mouse,East,9,559,10,4527.900000000001
2024-01-01,Laptop,East,10,852,5,8094.0
2024-01-01,Headphones,North,15,460,20,5520.0
2024-01-01,Laptop,South,9,1258,15,9623.699999999999
2024-01-02,Keyboard,North,6,1205,0,7230.0
2024-01-02,Monitor,North,17,244,10,3733.2000000000003
2024-01-02,Monitor,South,5,1330,5,6317.5
2024-01-03,Headphones,South,14,183,15,2177.7
2024-01-03,Headphones,East,8,1071,15,7282.8
2024-01-03,Monitor,West,19,123,5,2220.15
2024-01-04,Headphones,East,18,1149,5,19647.899999999998
2024-01-04,Laptop,East,1,919,15,781.15
2024-01-04,Headphones,West,10,1386,0,13860.0
2024-01-04,Mouse,West,14,564,5,7501.2
2024-01-04,Headphones,South,1,352,0,352.0
2024-01-04,Headphones,West,15,559,20,6708.0
2024-01-04,Keyboard,North,17,928,10,14198.4
2024-01-05,Mouse,West,3,336,10,907.2
2024-01-05,Laptop,East,9,541,20,3895.2000000000003
2024-01-05,Headphones,East,18,728,0,13104.0
2024-01-05,Keyboard,West,16,988,5,15017.599999999999
2024-01-05,Headphones,North,4,375,5,1425.0
2024-01-05,Laptop,East,9,1001,15,7657.65
2024-01-06,Mouse,East,10,881,5,8369.5
2024-01-06,Mouse,South,2,1149,15,1953.3
2024-01-06,Laptop,North,8,451,5,3427.6
2024-01-06,Headphones,East,12,539,5,6144.599999999999
2024-01-07,Mouse,East,15,1209,10,16321.5
2024-01-07,Keyboard,North,11,1319,15,12332.65
2024-01-07,Headphones,South,18,861,5,14723.099999999999
2024-01-07,Mouse,South,9,897,10,7265.7
2024-01-07,Mouse,East,4,1488,20,4761.6
2024-01-07,Monitor,South,15,1402,0,21030.0
2024-01-07,Keyboard,North,19,772,20,11734.400000000001
2024-01-08,Laptop,West,11,1171,5,12236.949999999999
2024-01-08,Laptop,East,10,700,15,5950.0
2024-01-08,Headphones,North,2,163,0,326.0
2024-01-08,Monitor,North,3,700,20,1680.0
2024-01-08,Headphones,West,2,475,10,855.0
2024-01-09,Mouse,South,8,397,15,2699.6
2024-01-09,Headphones,North,1,349,15,296.65
2024-01-09,Keyboard,South,10,962,10,8658.0
2024-01-10,Headphones,North,16,469,10,6753.6
2024-01-10,Headphones,North,3,1328,5,3784.7999999999997
2024-01-10,Monitor,East,14,437,0,6118.0
2024-01-10,Mouse,West,10,205,5,1947.5
2024-01-10,Laptop,East,19,731,15,11805.65
2024-01-10,Keyboard,East,12,873,0,10476.0
2024-01-11,Laptop,South,19,540,20,8208.0
2024-01-11,Monitor,North,11,1319,10,13058.1
2024-01-11,Headphones,East,14,734,15,8734.6
2024-01-11,Monitor,East,12,889,15,9067.8
2024-01-11,Keyboard,North,4,670,20,2144.0
2024-01-11,Headphones,North,4,1119,0,4476.0
2024-01-12,Mouse,South,10,570,15,4845.0
2024-01-12,Mouse,East,19,900,20,13680.0
2024-01-12,Headphones,South,2,1425,20,2280.0
2024-01-12,Mouse,North,1,161,20,128.8
2024-01-12,Monitor,East,1,932,20,745.6
2024-01-12,Keyboard,East,16,675,5,10260.0
2024-01-12,Laptop,West,11,283,15,2646.0499999999997
2024-01-13,Headphones,West,16,1377,10,19828.8
2024-01-13,Headphones,North,11,580,10,5742.0
2024-01-13,Laptop,South,12,869,15,8863.8
2024-01-13,Laptop,North,15,1242,15,15835.5
2024-01-13,Mouse,South,6,961,0,5766.0
2024-01-14,Keyboard,North,19,1109,15,17910.35
2024-01-14,Laptop,West,14,92,5,1223.6
2024-01-14,Laptop,East,5,1098,20,4392.0
2024-01-14,Laptop,West,16,265,20,3392.0
2024-01-14,Monitor,North,15,724,10,9774.0
2024-01-14,Monitor,South,15,1404,5,20007.0
2024-01-15,Mouse,North,7,642,0,4494.0
2024-01-15,Keyboard,North,11,152,10,1504.8
2024-01-15,Laptop,West,15,130,20,1560.0
2024-01-15,Monitor,South,5,348,5,1653.0
2024-01-15,Laptop,East,2,1066,10,1918.8
2024-01-16,Laptop,North,19,1095,0,20805.0
2024-01-16,Monitor,North,18,1234,10,19990.8
2024-01-16,Laptop,North,8,640,10,4608.0
2024-01-16,Monitor,South,4,436,15,1482.3999999999999
2024-01-16,Keyboard,West,9,1399,15,10702.35
2024-01-16,Laptop,North,12,421,15,4294.2
2024-01-16,Headphones,East,12,1448,0,17376.0
2024-01-17,Laptop,South,18,1132,10,18338.4
2024-01-17,Monitor,West,17,1057,0,17969.0
2024-01-17,Laptop,North,8,856,20,5478.400000000001
2024-01-17,Laptop,East,19,1322,0,25118.0
2024-01-17,Mouse,West,1,1429,0,1429.0
2024-01-18,Mouse,North,16,1250,5,19000.0
2024-01-18,Monitor,West,14,1264,10,15926.4
2024-01-18,Mouse,South,10,374,0,3740.0
2024-01-18,Monitor,East,4,929,20,2972.8
2024-01-19,Headphones,North,4,403,0,1612.0
2024-01-19,Laptop,South,17,1146,15,16559.7
2024-01-19,Headphones,West,2,1423,10,2561.4
2024-01-19,Headphones,West,11,206,5,2152.7
2024-01-20,Keyboard,West,9,1095,15,8376.75
2024-01-20,Laptop,North,12,1272,20,12211.2
2024-01-20,Mouse,East,6,762,0,4572.0
2024-01-21,Headphones,South,12,1418,5,16165.199999999999
2024-01-21,Monitor,East,7,1101,0,7707.0
2024-01-21,Mouse,South,16,272,15,3699.2
2024-01-21,Headphones,East,3,318,20,763.2
2024-01-21,Monitor,North,12,855,0,10260.0
2024-01-21,Mouse,North,13,336,15,3712.7999999999997
2024-01-22,Mouse,South,1,297,0,297.0
2024-01-22,Laptop,South,18,894,5,15287.4
2024-01-22,Mouse,South,8,857,5,6513.2
2024-01-22,Keyboard,North,13,924,20,9609.6
2024-01-22,Mouse,East,3,808,15,2060.4
2024-01-23,Laptop,East,15,1139,20,13668.0
2024-01-23,Headphones,North,19,1268,15,20478.2
2024-01-23,Headphones,South,2,211,10,379.8
2024-01-23,Keyboard,South,15,409,15,5214.75
2024-01-24,Headphones,West,2,953,5,1810.6999999999998
2024-01-24,Mouse,West,19,1116,10,19083.600000000002
2024-01-24,Headphones,West,6,879,5,5010.3
2024-01-25,Headphones,East,12,1094,10,11815.2
2024-01-25,Headphones,East,19,1323,5,23880.149999999998
2024-01-25,Headphones,West,14,395,5,5253.5
2024-01-25,Monitor,West,10,944,0,9440.0
2024-01-25,Monitor,West,13,142,20,1476.8000000000002
2024-01-25,Monitor,South,3,1154,5,3288.8999999999996
2024-01-25,Laptop,North,17,729,5,11773.349999999999
2024-01-26,Keyboard,North,18,276,20,3974.4
2024-01-26,Keyboard,East,4,828,20,2649.6000000000004
2024-01-26,Keyboard,East,8,569,5,4324.4
2024-01-26,Keyboard,West,15,1005,5,14321.25
2024-01-26,Laptop,North,19,817,20,12418.400000000001
2024-01-27,Monitor,South,7,1066,20,5969.6
2024-01-27,Laptop,West,11,344,0,3784.0
2024-01-27,Laptop,West,7,1006,0,7042.0
2024-01-27,Headphones,East,13,1385,15,15304.25
2024-01-27,Headphones,North,10,1089,5,10345.5
2024-01-28,Laptop,North,7,143,5,950.9499999999999
2024-01-28,Laptop,East,3,905,5,2579.25
2024-01-28,Laptop,East,2,851,15,1446.7
2024-01-28,Mouse,West,5,1017,10,4576.5
2024-01-28,Mouse,North,4,1200,0,4800.0
2024-01-29,Keyboard,South,14,414,5,5506.2
2024-01-29,Keyboard,South,17,642,5,10368.3
2024-01-29,Headphones,North,9,158,10,1279.8
2024-01-30,Headphones,South,5,878,5,4170.5
2024-01-30,Monitor,South,15,344,5,4902.0
2024-01-30,Monitor,West,2,1107,5,2103.2999999999997
2024-01-31,Mouse,North,13,276,0,3588.0
2024-01-31,Laptop,South,13,1007,0,13091.0
2024-01-31,Headphones,East,9,1201,0,10809.0
2024-01-31,Laptop,West,8,452,0,3616.0
2024-02-01,Headphones,West,6,1492,0,8952.0
2024-02-01,Laptop,West,10,765,10,6885.0
2024-02-01,Laptop,East,11,432,5,4514.4
2024-02-01,Mouse,North,17,1409,15,20360.05
2024-02-01,Headphones,North,17,863,15,12470.35
2024-02-01,Monitor,South,3,76,5,216.6
2024-02-02,Laptop,South,5,65,5,308.75
2024-02-02,Laptop,West,11,266,15,2487.1
2024-02-02,Headphones,West,16,757,0,12112.0
2024-02-02,Laptop,South,12,1425,0,17100.0
2024-02-02,Monitor,North,15,558,5,7951.5
2024-02-02,Headphones,South,12,833,0,9996.0
2024-02-03,Headphones,East,14,1384,5,18407.2
2024-02-03,Monitor,East,11,131,15,1224.85
2024-02-03,Monitor,South,17,512,10,7833.6
2024-02-03,Keyboard,North,6,1449,20,6955.200000000001
2024-02-03,Keyboard,West,19,833,0,15827.0
2024-02-04,Monitor,West,16,941,0,15056.0
2024-02-04,Monitor,East,17,704,5,11369.6
2024-02-04,Mouse,East,1,1471,15,1250.35
2024-02-04,Keyboard,North,2,699,20,1118.4
2024-02-04,Headphones,North,13,478,20,4971.200000000001
2024-02-05,Mouse,South,12,91,10,982.8000000000001
2024-02-05,Mouse,North,17,214,15,3092.2999999999997
2024-02-05,Headphones,East,7,924,10,5821.2
2024-02-05,Headphones,South,8,592,5,4499.2
2024-02-05,Mouse,South,11,1123,10,11117.7
2024-02-06,Headphones,West,14,66,15,785.4
2024-02-06,Headphones,East,16,142,5,2158.4
2024-02-06,Keyboard,North,9,868,15,6640.2
2024-02-07,Keyboard,West,4,845,0,3380.0
2024-02-07,Laptop,East,4,330,20,1056.0
2024-02-07,Monitor,North,19,71,5,1281.55
2024-02-07,Keyboard,West,3,319,5,909.15
2024-02-07,Headphones,West,19,1303,0,24757.0
2024-02-07,Monitor,East,10,1021,5,9699.5
2024-02-07,Laptop,East,12,532,10,5745.6
2024-02-08,Headphones,East,1,1143,20,914.4000000000001
2024-02-08,Headphones,South,4,260,5,988.0
2024-02-08,Keyboard,North,16,406,20,5196.8
2024-02-08,Laptop,East,4,296,20,947.2
2024-02-08,Keyboard,East,9,1165,10,9436.5
2024-02-09,Laptop,North,15,470,0,7050.0
2024-02-09,Monitor,North,19,809,0,15371.0
2024-02-09,Laptop,East,14,63,0,882.0
2024-02-09,Headphones,South,17,1439,10,22016.7
2024-02-09,Laptop,North,5,99,0,495.0
2024-02-10,Headphones,West,10,491,5,4664.5
2024-02-10,Laptop,East,13,1430,10,16731.0
2024-02-10,Mouse,West,2,1476,15,2509.2
2024-02-11,Headphones,West,13,756,5,9336.6
2024-02-11,Laptop,West,5,1163,10,5233.5
2024-02-11,Headphones,West,7,722,20,4043.2000000000003
2024-02-11,Headphones,East,18,331,20,4766.400000000001
2024-02-11,Laptop,North,17,475,15,6863.75
2024-02-12,Mouse,North,1,140,20,112.0
2024-02-12,Mouse,South,1,791,5,751.4499999999999
2024-02-12,Laptop,North,8,547,20,3500.8
2024-02-12,Headphones,East,18,1105,15,16906.5
2024-02-12,Mouse,West,1,860,10,774.0
2024-02-12,Monitor,East,9,125,10,1012.5
2024-02-13,Headphones,East,2,500,5,950.0
2024-02-13,Laptop,North,2,730,20,1168.0
2024-02-13,Keyboard,North,15,937,10,12649.5
2024-02-13,Laptop,West,7,403,15,2397.85
2024-02-14,Headphones,North,1,1301,10,1170.9
2024-02-14,Monitor,South,9,509,20,3664.8
2024-02-14,Laptop,West,6,727,15,3707.7
2024-02-14,Keyboard,East,19,1197,15,19331.55
2024-02-15,Headphones,North,1,430,20,344.0
2024-02-15,Monitor,South,14,1080,0,15120.0
2024-02-15,Headphones,West,11,363,0,3993.0
2024-02-16,Mouse,East,14,564,5,7501.2
2024-02-16,Monitor,East,11,1102,15,10303.699999999999
2024-02-16,Laptop,West,19,680,0,12920.0
2024-02-16,Laptop,North,17,959,0,16303.0
2024-02-16,Headphones,West,16,1166,0,18656.0
2024-02-16,Laptop,West,6,536,10,2894.4
2024-02-17,Laptop,South,1,358,20,286.40000000000003
2024-02-17,Keyboard,South,5,699,10,3145.5
2024-02-17,Mouse,South,1,642,5,609.9
2024-02-17,Headphones,North,7,803,0,5621.0
2024-02-18,Headphones,East,16,364,10,5241.6
2024-02-18,Monitor,North,16,607,0,9712.0
2024-02-18,Headphones,West,13,715,20,7436.0
2024-02-18,Monitor,North,3,52,0,156.0
2024-02-18,Mouse,West,12,412,0,4944.0
2024-02-19,Mouse,North,7,1216,0,8512.0
2024-02-19,Mouse,South,3,1240,10,3348.0
2024-02-19,Mouse,North,10,492,20,3936.0
2024-02-19,Laptop,South,5,336,0,1680.0
2024-02-20,Laptop,North,2,1221,20,1953.6000000000001
2024-02-20,Keyboard,South,11,1102,0,12122.0
2024-02-20,Laptop,West,4,1416,20,4531.2
2024-02-20,Headphones,North,7,747,20,4183.2
2024-02-20,Headphones,North,9,1305,0,11745.0
2024-02-20,Keyboard,West,2,285,20,456.0
2024-02-21,Headphones,West,13,66,10,772.2
2024-02-21,Mouse,West,4,173,5,657.4
2024-02-21,Laptop,North,5,1120,0,5600.0
2024-02-21,Keyboard,East,7,759,10,4781.7
2024-02-21,Keyboard,North,7,869,10,5474.7
2024-02-21,Keyboard,North,6,1492,20,7161.6
2024-02-21,Mouse,West,19,278,15,4489.7
2024-02-22,Laptop,North,11,646,20,5684.8
2024-02-22,Mouse,West,4,500,15,1700.0
2024-02-22,Headphones,North,5,504,10,2268.0
2024-02-22,Monitor,East,19,706,15,11401.9
2024-02-22,Keyboard,East,9,1096,20,7891.200000000001
2024-02-23,Mouse,West,5,1322,10,5949.0
2024-02-23,Mouse,South,13,1349,15,14906.449999999999
2024-02-23,Keyboard,North,8,1065,20,6816.0
2024-02-23,Mouse,West,6,1091,10,5891.400000000001
2024-02-23,Laptop,East,19,126,15,2034.8999999999999
2024-02-23,Monitor,East,8,1180,5,8968.0
2024-02-24,Headphones,North,19,559,15,9027.85
2024-02-24,Headphones,West,19,819,5,14782.949999999999
2024-02-24,Laptop,South,12,1232,5,14044.8
2024-02-24,Mouse,North,4,1292,15,4392.8
2024-02-25,Monitor,North,6,1460,5,8322.0
2024-02-25,Headphones,South,18,1113,5,19032.3
2024-02-25,Monitor,West,15,475,20,5700.0
2024-02-26,Monitor,North,7,548,5,3644.2
2024-02-26,Keyboard,North,13,322,20,3348.8
2024-02-26,Laptop,North,16,781,10,11246.4
2024-02-26,Mouse,East,5,694,20,2776.0
2024-02-26,Headphones,South,2,729,15,1239.3
2024-02-27,Monitor,West,15,1083,10,14620.5
2024-02-27,Headphones,North,1,1424,15,1210.3999999999999
2024-02-27,Laptop,West,10,1351,0,13510.0
2024-02-28,Monitor,South,6,1482,0,8892.0
2024-02-28,Monitor,East,1,1187,20,949.6
2024-02-28,Laptop,South,13,1218,15,13458.9
2024-02-28,Headphones,North,18,63,10,1020.6
2024-02-28,Keyboard,South,7,1445,0,10115.0
2024-02-29,Headphones,East,2,1396,20,2233.6
2024-02-29,Keyboard,East,18,757,5,12944.699999999999
2024-02-29,Headphones,East,12,566,10,6112.8
2024-03-01,Monitor,North,4,44,15,149.6
2024-03-01,Mouse,East,4,521,20,1667.2
2024-03-01,Laptop,East,5,1129,0,5645.0
2024-03-01,Laptop,South,3,1293,20,3103.2000000000003
2024-03-01,Keyboard,East,2,736,10,1324.8
2024-03-01,Mouse,East,13,1212,5,14968.199999999999
2024-03-01,Laptop,East,15,1103,10,14890.5
2024-03-02,Headphones,South,10,1411,20,11288.0
2024-03-02,Laptop,East,11,522,5,5454.9
2024-03-02,Mouse,North,12,716,15,7303.2
2024-03-02,Monitor,South,18,165,15,2524.5
2024-03-02,Laptop,East,18,1307,10,21173.4
2024-03-03,Keyboard,North,2,994,20,1590.4
2024-03-03,Mouse,West,4,263,5,999.4
2024-03-03,Keyboard,South,17,747,15,10794.15
2024-03-04,Headphones,South,3,419,10,1131.3
2024-03-04,Mouse,East,5,899,0,4495.0
2024-03-04,Laptop,East,3,1216,10,3283.2000000000003
2024-03-04,Monitor,East,6,924,15,4712.4
2024-03-04,Headphones,West,3,1021,0,3063.0
2024-03-05,Keyboard,East,13,146,15,1613.3
2024-03-05,Laptop,East,16,1452,15,19747.2
2024-03-05,Keyboard,West,6,158,10,853.2
2024-03-05,Laptop,East,1,580,0,580.0
2024-03-05,Headphones,South,13,254,20,2641.6000000000004
2024-03-06,Laptop,East,12,1394,15,14218.8
2024-03-06,Keyboard,North,4,1110,0,4440.0
2024-03-06,Mouse,East,15,487,15,6209.25
2024-03-06,Headphones,East,13,1039,0,13507.0
2024-03-06,Keyboard,East,13,48,20,499.20000000000005
2024-03-06,Mouse,South,9,1476,0,13284.0
2024-03-07,Monitor,North,12,513,5,5848.2
2024-03-07,Keyboard,North,2,695,10,1251.0
2024-03-07,Mouse,East,15,569,10,7681.5
2024-03-08,Monitor,East,11,781,15,7302.349999999999
2024-03-08,Headphones,West,7,855,20,4788.0
2024-03-08,Monitor,North,19,1336,10,22845.600000000002
2024-03-08,Keyboard,North,3,1165,10,3145.5
2024-03-09,Laptop,North,9,316,5,2701.7999999999997
2024-03-09,Headphones,East,5,240,10,1080.0
2024-03-09,Keyboard,East,8,563,15,3828.4
2024-03-09,Mouse,North,3,80,20,192.0
2024-03-09,Laptop,South,12,798,5,9097.199999999999
2024-03-09,Mouse,North,2,501,10,901.8000000000001
2024-03-09,Keyboard,West,18,231,0,4158.0
2024-03-10,Mouse,East,17,1197,0,20349.0
2024-03-10,Monitor,West,13,533,10,6236.1
2024-03-10,Mouse,North,14,791,0,11074.0
2024-03-10,Headphones,West,3,1279,5,3645.1499999999996
2024-03-11,Monitor,North,10,733,10,6597.0
2024-03-11,Monitor,South,9,327,10,2648.7000000000003
2024-03-11,Mouse,North,8,1114,10,8020.8
2024-03-11,Monitor,South,19,1264,0,24016.0
2024-03-12,Keyboard,South,15,942,15,12010.5
2024-03-12,Laptop,North,18,45,10,729.0
2024-03-12,Monitor,North,5,626,10,2817.0
2024-03-12,Laptop,West,12,910,0,10920.0
2024-03-12,Keyboard,North,12,1362,20,13075.2
2024-03-12,Monitor,North,19,1179,15,19040.85
2024-03-12,Headphones,North,7,1367,15,8133.65
2024-03-13,Keyboard,North,5,1148,5,5453.0
2024-03-13,Keyboard,East,17,547,0,9299.0
2024-03-13,Monitor,South,2,1118,5,2124.2
2024-03-13,Laptop,South,2,338,0,676.0
2024-03-13,Mouse,South,15,802,5,11428.5
